experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
1,431,3,astar,H4,,resuelto,23,627,1703,0,2,401,628,1026,29.078125,46.875,37.04440000001341
1,215,3,astar,H4,,resuelto,22,165,442,0,0,106,166,271,29.078125,0.0,10.067099996376783
1,823,3,astar,H4,,resuelto,26,1004,2694,0,4,610,1005,1614,29.078125,62.5,55.96160001005046
1,93,3,astar,H4,,resuelto,23,732,1981,0,0,467,733,1199,29.078125,46.875,44.280000001890585
1,176,3,astar,H4,,resuelto,16,24,67,0,0,21,25,45,29.078125,0.0,1.6658000240568072
1,371,3,astar,H4,,resuelto,21,352,955,0,1,231,353,583,29.078125,15.625,22.835700016003102
1,200,3,astar,H4,,resuelto,21,186,499,0,0,118,187,304,29.078125,15.625,11.268400005064905
1,196,3,astar,H4,,resuelto,25,708,1907,0,3,445,709,1153,29.078125,46.875,41.89860000042245
1,904,3,astar,H4,,resuelto,24,641,1733,0,5,395,642,1036,29.078125,31.25,37.25489997304976
1,89,3,astar,H4,,resuelto,19,130,356,0,0,94,131,224,29.078125,15.625,7.753799989586696
1,80,3,astar,H4,,resuelto,20,93,256,0,0,69,94,161,29.078125,0.0,6.560399982845411
1,429,3,astar,H4,,resuelto,23,232,621,0,0,146,233,378,29.078125,15.625,14.060100016649812
1,443,3,astar,H4,,resuelto,18,87,239,0,0,61,88,148,29.078125,0.0,4.9848000053316355
1,692,3,astar,H4,,resuelto,17,90,254,0,0,75,91,165,29.078125,15.625,5.1188999786973
1,221,3,astar,H4,,resuelto,22,464,1251,0,4,274,465,738,29.078125,15.625,25.653299991972744
1,78,3,astar,H4,,resuelto,19,322,867,0,0,199,323,521,29.078125,31.25,20.534300012513995
1,953,3,astar,H4,,resuelto,27,820,2208,0,3,512,821,1332,29.078125,46.875,46.14140000194311
1,791,3,astar,H4,,resuelto,16,56,152,0,0,42,57,98,29.078125,0.0,3.2688000064808875
1,175,3,astar,H4,,resuelto,25,803,2181,0,3,511,804,1314,29.078125,46.875,50.766600004862994
1,146,3,astar,H4,,resuelto,23,460,1254,0,0,304,461,764,29.078125,31.25,29.88539999932982
1,155,3,astar,H4,,resuelto,26,2201,5954,0,11,1304,2202,3505,29.078125,125.0,131.17010000860319
1,72,3,astar,H4,,resuelto,26,1798,4875,0,7,1062,1799,2860,29.078125,109.375,108.34720000275411
1,474,3,astar,H4,,resuelto,22,213,578,0,0,143,214,356,29.078125,15.625,12.210400018375367
1,436,3,astar,H4,,resuelto,21,383,1034,0,5,239,384,622,29.078125,15.625,22.98089998657815
1,239,3,astar,H4,,resuelto,25,351,950,0,0,229,352,580,29.078125,15.625,20.037899987073615
1,751,3,astar,H4,,resuelto,28,2388,6487,0,17,1435,2389,3823,29.078125,140.625,153.0151000188198
1,941,3,astar,H4,,resuelto,25,524,1397,0,0,308,525,832,29.078125,31.25,30.7228000019677
1,335,3,astar,H4,,resuelto,25,778,2108,0,2,500,779,1278,29.078125,46.875,47.791400022106245
1,40,3,astar,H4,,resuelto,26,1662,4488,0,6,1019,1663,2681,29.078125,93.75,96.42260000691749
1,55,3,astar,H4,,resuelto,24,653,1777,0,1,424,654,1077,29.078125,46.875,38.37179997935891
1,324,3,astar,H4,,resuelto,24,923,2509,0,3,577,924,1500,29.078125,62.5,58.80899998010136
1,281,3,astar,H4,,resuelto,18,125,335,0,0,82,126,207,29.078125,0.0,6.990100024268031
1,112,3,astar,H4,,resuelto,19,64,172,0,0,42,65,106,29.078125,0.0,3.8677999982610345
1,463,3,astar,H4,,resuelto,20,95,261,0,0,67,96,162,29.078125,15.625,6.857600004877895
1,831,3,astar,H4,,resuelto,25,900,2449,0,7,572,901,1472,29.078125,46.875,52.70320002455264
1,540,3,astar,H4,,resuelto,22,767,2084,0,4,478,768,1245,29.078125,46.875,42.629300005501136
1,230,3,astar,H4,,resuelto,24,667,1797,0,3,410,668,1077,29.078125,46.875,38.235100015299395
1,707,3,astar,H4,,resuelto,17,56,158,0,0,43,57,98,29.078125,0.0,3.180400002747774
1,170,3,astar,H4,,resuelto,27,2346,6323,0,16,1395,2347,3741,29.078125,125.0,137.77770000160672
1,952,3,astar,H4,,resuelto,14,20,59,0,0,21,21,41,29.078125,0.0,1.4517000236082822
1,138,3,astar,H4,,resuelto,22,244,661,0,0,161,245,405,29.078125,15.625,15.5716999724973
1,738,3,astar,H4,,resuelto,27,877,2363,0,2,548,878,1425,29.078125,46.875,51.75720000988804
1,327,3,astar,H4,,resuelto,26,1455,3963,0,3,922,1456,2377,29.078125,93.75,92.42949998588301
1,753,3,astar,H4,,resuelto,26,716,1916,0,0,428,717,1144,29.078125,46.875,40.41069999220781
1,166,3,astar,H4,,resuelto,21,310,840,0,2,191,311,501,29.078125,15.625,18.18360001198016
1,338,3,astar,H4,,resuelto,24,399,1086,0,0,263,400,662,29.078125,31.25,28.317100019194186
1,254,3,astar,H4,,resuelto,22,253,682,0,1,164,254,417,29.078125,15.625,16.90960000269115
1,237,3,astar,H4,,resuelto,26,837,2254,0,1,515,838,1352,29.078125,46.875,50.652500009164214
1,960,3,astar,H4,,resuelto,23,412,1114,0,0,268,413,679,29.078125,31.25,25.075699988519773
1,976,3,astar,H4,,resuelto,26,1170,3190,0,4,728,1171,1898,29.078125,78.125,76.42929998110048
1,131,3,astar,H4,,resuelto,15,92,257,0,0,71,93,163,29.078125,0.0,5.619100003968924
1,236,3,astar,H4,,resuelto,16,68,183,0,1,46,69,114,29.078125,0.0,6.087699992349371
1,154,3,astar,H4,,resuelto,21,301,817,0,1,190,302,491,29.078125,31.25,23.360899998806417
1,70,3,astar,H4,,resuelto,19,223,612,0,2,154,224,377,29.078125,15.625,14.701499982038513
1,452,3,astar,H4,,resuelto,23,173,473,0,0,122,174,295,29.078125,15.625,11.418900015996769
1,486,3,astar,H4,,resuelto,21,294,799,0,2,196,295,490,29.078125,15.625,16.92749999347143
1,109,3,astar,H4,,resuelto,22,425,1142,0,1,264,426,689,29.078125,15.625,23.131699999794364
1,522,3,astar,H4,,resuelto,26,1037,2832,0,4,670,1038,1707,29.078125,62.5,67.12429999606684
1,962,3,astar,H4,,resuelto,22,328,881,0,1,210,329,538,29.078125,15.625,19.295399979455397
1,934,3,astar,H4,,resuelto,16,49,134,0,0,36,50,85,29.078125,0.0,3.976299980422482
1,464,3,astar,H4,,resuelto,26,1043,2831,0,5,670,1044,1713,29.078125,78.125,68.42809999943711
1,46,3,astar,H4,,resuelto,24,1107,3015,0,2,686,1108,1792,29.078125,62.5,69.43709999904968
1,803,3,astar,H4,,resuelto,24,504,1371,0,2,314,505,818,29.078125,31.25,32.306899985997006
1,510,3,astar,H4,,resuelto,26,1401,3794,0,9,855,1402,2255,29.078125,93.75,86.81109998724423
1,550,3,astar,H4,,resuelto,20,279,753,0,0,178,280,457,29.078125,15.625,16.73609999124892
1,708,3,astar,H4,,resuelto,21,189,508,0,1,125,190,314,29.078125,15.625,11.720599984982982
1,829,3,astar,H4,,resuelto,11,13,37,0,0,13,14,26,29.078125,0.0,1.049600017722696
1,342,3,astar,H4,,resuelto,21,288,773,0,2,179,289,467,29.078125,15.625,17.9704999900423
1,66,3,astar,H4,,resuelto,16,38,106,0,0,31,39,68,29.078125,0.0,2.4083000025711954
1,607,3,astar,H4,,resuelto,25,977,2618,0,3,578,978,1555,29.078125,62.5,56.59390002256259
1,674,3,astar,H4,,resuelto,8,17,49,0,0,15,18,32,29.078125,0.0,1.2394000077620149
1,57,3,astar,H4,,resuelto,23,251,681,0,0,169,252,420,29.078125,15.625,14.634399994974956
1,578,3,astar,H4,,resuelto,26,1296,3509,0,9,802,1297,2098,29.078125,62.5,79.20959999319166
1,709,3,astar,H4,,resuelto,24,589,1587,0,2,358,590,947,29.078125,31.25,32.35200000926852
1,574,3,astar,H4,,resuelto,23,105,286,0,0,76,106,181,29.078125,0.0,6.136400013929233
1,459,3,astar,H4,,resuelto,18,58,159,0,0,43,59,101,29.078125,15.625,3.48330000997521
1,499,3,astar,H4,,resuelto,19,265,716,0,0,172,266,437,29.078125,15.625,15.876800025580451
1,81,3,astar,H4,,resuelto,16,47,129,0,0,37,48,84,29.078125,0.0,3.3279999915976077
1,712,3,astar,H4,,resuelto,22,425,1155,0,3,278,426,703,29.078125,31.25,25.125799991656095
1,205,3,astar,H4,,resuelto,20,202,551,0,2,135,203,337,29.078125,0.0,12.704499997198582
1,84,3,astar,H4,,resuelto,22,298,815,0,0,203,299,501,29.078125,31.25,17.468799982452765
1,487,3,astar,H4,,resuelto,25,251,680,0,0,164,252,414,29.078125,0.0,14.662299974588677
1,899,3,astar,H4,,resuelto,24,602,1647,0,1,395,603,997,29.078125,46.875,37.07680001389235
1,914,3,astar,H4,,resuelto,17,54,146,0,0,40,55,94,29.078125,0.0,3.27139999717474
1,853,3,astar,H4,,resuelto,16,26,75,0,0,23,27,49,29.078125,0.0,1.723699999274686
1,614,3,astar,H4,,resuelto,26,1247,3355,0,2,761,1248,2008,29.078125,78.125,72.31280000996776
1,695,3,astar,H4,,resuelto,26,1005,2713,0,2,624,1006,1629,29.078125,62.5,56.56930000986904
1,588,3,astar,H4,,resuelto,18,49,138,0,0,36,50,85,29.078125,0.0,2.8578999917954206
1,718,3,astar,H4,,resuelto,23,328,890,0,1,217,329,545,29.078125,15.625,19.357699988177046
1,988,3,astar,H4,,resuelto,20,239,654,0,1,157,240,396,29.078125,15.625,14.8027999966871
1,637,3,astar,H4,,resuelto,18,54,147,0,0,40,55,94,29.078125,0.0,3.870699991239235
1,31,3,astar,H4,,resuelto,23,180,488,0,0,124,181,304,29.078125,15.625,10.162799997488037
1,123,3,astar,H4,,resuelto,18,32,84,0,0,22,33,54,29.078125,0.0,1.8820000113919377
1,220,3,astar,H4,,resuelto,20,140,388,0,0,105,141,245,29.078125,15.625,8.884200011380017
1,442,3,astar,H4,,resuelto,22,205,554,0,0,134,206,339,29.078125,0.0,11.680800002068281
1,700,3,astar,H4,,resuelto,18,47,130,0,0,38,48,85,29.078125,15.625,2.937900018878281
1,64,3,astar,H4,,resuelto,22,212,575,0,0,147,213,359,29.078125,0.0,11.814600002253428
1,527,3,astar,H6,0.5,resuelto,19,350,936,0,0,212,351,562,24.78515625,15.625,10.702200001105666
1,873,3,astar,H6,0.5,resuelto,23,4485,12088,0,5,2569,4486,7054,26.8671875,125.0,121.62950000492856
1,686,3,astar,H6,0.5,resuelto,24,2803,7473,0,0,1562,2804,4365,26.47265625,62.5,72.6736000215169
1,174,3,astar,H6,0.5,resuelto,22,2693,7280,0,2,1575,2694,4268,26.5390625,62.5,61.27149998792447
1,945,3,astar,H6,0.5,resuelto,12,44,122,0,0,35,45,79,26.5390625,15.625,1.6777999990154058
1,216,3,astar,H6,0.5,resuelto,20,775,2089,0,2,457,776,1232,26.5390625,15.625,17.61170002282597
1,534,3,astar,H6,0.5,resuelto,20,640,1718,0,2,371,641,1011,26.5390625,15.625,17.75840000482276
1,583,3,astar,H6,0.5,resuelto,25,7433,19932,0,11,3998,7434,11431,28.79296875,171.875,179.2903000023216
1,126,3,astar,H6,0.5,resuelto,13,74,202,0,0,55,75,129,27.01171875,0.0,3.2139999966602772
1,255,3,astar,H6,0.5,resuelto,24,4963,13359,0,9,2766,4964,7729,28.23046875,140.625,138.13239999581128
1,809,3,astar,H6,0.5,resuelto,26,7363,19687,0,8,3886,7364,11249,28.8046875,156.25,167.5264000077732
1,929,3,astar,H6,0.5,resuelto,22,1785,4794,0,6,1041,1786,2826,27.4375,46.875,42.8257999883499
1,374,3,astar,H6,0.5,resuelto,25,6394,17202,0,2,3565,6395,9959,28.2421875,187.5,189.35220001731068
1,362,3,astar,H6,0.5,resuelto,26,11638,31113,0,7,5803,11639,17441,30.02734375,328.125,333.7418000155594
1,272,3,astar,H6,0.5,resuelto,25,7304,19604,0,5,3868,7305,11172,30.02734375,187.5,209.42190001369454
1,985,3,astar,H6,0.5,resuelto,28,19281,51515,0,11,9122,19282,28402,32.30078125,484.375,484.0379999950528
1,375,3,astar,H6,0.5,resuelto,25,7267,19440,0,4,3767,7268,11032,32.20703125,250.0,247.86550001590513
1,678,3,astar,H6,0.5,resuelto,18,443,1198,0,0,270,444,713,30.515625,15.625,16.308699996443465
1,194,3,astar,H6,0.5,resuelto,20,743,2013,0,0,455,744,1198,30.515625,15.625,26.256599987391382
1,488,3,astar,H6,0.5,resuelto,23,2464,6585,0,0,1386,2465,3850,30.8515625,93.75,81.75589999882504
1,729,3,astar,H6,0.5,resuelto,18,474,1279,0,1,291,475,765,30.8515625,15.625,16.35839999653399
1,102,3,astar,H6,0.5,resuelto,23,2874,7719,0,0,1620,2875,4494,30.85546875,78.125,89.09120000316761
1,812,3,astar,H6,0.5,resuelto,15,65,175,0,0,46,66,111,30.85546875,15.625,2.599600004032254
1,531,3,astar,H6,0.5,resuelto,20,1044,2793,0,0,613,1045,1657,30.85546875,31.25,31.979599996702746
1,511,3,astar,H6,0.5,resuelto,28,21708,58050,0,34,9756,21709,31464,34.4375,500.0,506.00069999927655
1,980,3,astar,H6,0.5,resuelto,24,5045,13500,0,8,2664,5046,7709,32.23046875,93.75,113.96039999090135
1,801,3,astar,H6,0.5,resuelto,22,1723,4607,0,1,982,1724,2705,31.27734375,46.875,37.47320000547916
1,616,3,astar,H6,0.5,resuelto,24,5634,15103,0,4,3012,5635,8646,32.22265625,156.25,160.75519999139942
1,92,3,astar,H6,0.5,resuelto,22,1479,3960,0,0,845,1480,2324,31.28125,46.875,40.61619998537935
1,479,3,astar,H6,0.5,resuelto,24,4993,13424,0,5,2763,4994,7756,32.22265625,125.0,130.06160000804812
1,448,3,astar,H6,0.5,resuelto,25,7925,21225,0,10,4073,7926,11998,32.78515625,218.75,213.760300015565
1,425,3,astar,H6,0.5,resuelto,20,869,2331,0,3,503,870,1372,31.08203125,31.25,31.905499985441566
1,427,3,astar,H6,0.5,resuelto,20,808,2153,0,0,471,809,1279,31.0859375,15.625,16.77190000191331
1,871,3,astar,H6,0.5,resuelto,23,2730,7358,0,0,1565,2731,4294,31.41796875,78.125,79.34770002611913
1,834,3,astar,H6,0.5,resuelto,25,5923,15944,0,3,3271,5924,9194,32.22265625,171.875,181.44660000689328
1,135,3,astar,H6,0.5,resuelto,22,1586,4246,0,0,919,1587,2505,31.27734375,46.875,47.21129999961704
1,999,3,astar,H6,0.5,resuelto,24,4955,13322,0,8,2757,4956,7712,32.22265625,140.625,150.89749998878688
1,497,3,astar,H6,0.5,resuelto,23,3129,8388,0,1,1762,3130,4891,31.421875,93.75,96.72460000729188
1,802,3,astar,H6,0.5,resuelto,22,2421,6530,0,0,1426,2422,3847,31.421875,62.5,74.61260000127368
1,884,3,astar,H6,0.5,resuelto,23,3567,9575,0,2,2000,3568,5567,31.703125,109.375,97.49070001998916
1,640,3,astar,H6,0.5,resuelto,18,413,1121,0,0,258,414,670,31.18359375,0.0,10.076800012029707
1,16,3,astar,H6,0.5,resuelto,23,3130,8413,0,5,1767,3131,4897,31.421875,109.375,98.84560000500642
1,548,3,astar,H6,0.5,resuelto,25,6724,17995,0,5,3599,6725,10323,32.22265625,140.625,161.7279000056442
1,159,3,astar,H6,0.5,resuelto,25,6969,18701,0,7,3694,6970,10663,31.95703125,187.5,173.02369998651557
1,813,3,astar,H6,0.5,resuelto,26,10814,28971,0,13,5368,10815,16182,32.56640625,328.125,338.35330000147223
1,359,3,astar,H6,0.5,resuelto,17,207,562,0,0,137,208,344,31.05859375,0.0,7.640900003025308
1,998,3,astar,H6,0.5,resuelto,20,932,2512,0,1,555,933,1487,31.16796875,31.25,22.19429999240674
1,383,3,astar,H6,0.5,resuelto,22,2027,5459,0,3,1183,2028,3210,31.43359375,46.875,52.19250000664033
1,986,3,astar,H6,0.5,resuelto,24,2552,6822,0,0,1441,2553,3993,31.41796875,62.5,68.56009998591617
1,232,3,astar,H6,0.5,resuelto,22,2575,6905,0,0,1442,2576,4017,31.41796875,46.875,65.31099998392165
1,229,3,astar,H6,0.5,resuelto,19,570,1531,0,1,345,571,915,31.41796875,15.625,17.55570000386797
1,104,3,astar,H6,0.5,resuelto,18,442,1200,0,0,280,443,722,31.41796875,15.625,10.347300005378202
1,182,3,astar,H6,0.5,resuelto,23,2993,8020,0,0,1677,2994,4670,31.421875,78.125,76.97140000527725
1,99,3,astar,H6,0.5,resuelto,25,8541,22871,0,7,4487,8542,13028,32.7890625,234.375,243.36130000301637
1,350,3,astar,H6,0.5,resuelto,23,4641,12455,0,4,2491,4642,7131,31.72265625,109.375,135.51369999186136
1,720,3,astar,H6,0.5,resuelto,24,5665,15228,0,6,3056,5666,8721,32.22265625,171.875,176.17000002064742
1,944,3,astar,H6,0.5,resuelto,24,3775,10110,0,6,2124,3776,5899,31.703125,93.75,95.02740000607446
1,500,3,astar,H6,0.5,resuelto,22,1681,4504,0,0,988,1682,2669,31.28125,46.875,43.833900010213256
1,299,3,astar,H6,0.5,resuelto,25,6526,17461,0,6,3435,6527,9961,32.22265625,187.5,192.08749997778796
1,3,3,astar,H6,0.5,resuelto,22,1630,4378,0,0,949,1631,2579,31.27734375,46.875,52.74500002269633
1,158,3,astar,H6,0.5,resuelto,28,19565,52324,0,21,9209,19566,28774,32.8671875,515.625,557.2465999866836
1,636,3,astar,H6,0.5,resuelto,19,483,1296,0,0,290,484,773,31.0859375,15.625,9.586900006979704
1,864,3,astar,H6,0.5,resuelto,19,738,1974,0,0,435,739,1173,31.0859375,15.625,23.342400003457442
1,137,3,astar,H6,0.5,resuelto,17,224,605,0,0,141,225,365,31.0859375,0.0,7.25089997285977
1,346,3,astar,H6,0.5,resuelto,27,15093,40346,0,31,7460,15094,22552,32.80078125,468.75,486.42229998949915
1,210,3,astar,H6,0.5,resuelto,20,555,1495,0,0,333,556,888,31.08203125,15.625,18.806999985827133
1,483,3,astar,H6,0.5,resuelto,24,2907,7776,0,0,1663,2908,4570,31.421875,78.125,75.00630000140518
1,264,3,astar,H6,0.5,resuelto,21,1424,3820,0,0,841,1425,2265,31.421875,46.875,46.2169999955222
1,426,3,astar,H6,0.5,resuelto,20,681,1826,0,0,419,682,1100,31.421875,15.625,19.49189999140799
1,379,3,astar,H6,0.5,resuelto,25,5738,15320,0,7,3142,5739,8880,32.203125,187.5,182.69899999722838
1,889,3,astar,H6,0.5,resuelto,25,5949,15850,0,4,3114,5950,9063,32.22265625,156.25,170.93110000132583
1,533,3,astar,H6,0.5,resuelto,27,12275,32813,0,9,6106,12276,18381,32.5703125,375.0,389.4809000194073
1,792,3,astar,H6,0.5,resuelto,25,4856,13011,0,2,2655,4857,7511,31.73828125,140.625,138.96630000090227
1,388,3,astar,H6,0.5,resuelto,21,1460,3919,0,3,866,1461,2325,31.296875,31.25,31.648200005292892
1,539,3,astar,H6,0.5,resuelto,22,1638,4383,0,0,949,1639,2587,31.296875,46.875,44.65890000574291
1,950,3,astar,H6,0.5,resuelto,28,21186,56828,0,30,9765,21187,30951,34.375,593.75,601.6819000069518
1,399,3,astar,H6,0.5,resuelto,20,741,1997,0,0,449,742,1190,31.0859375,15.625,14.890900027239695
1,949,3,astar,H6,0.5,resuelto,20,520,1390,0,0,303,521,823,31.0859375,0.0,14.002299983985722
1,596,3,astar,H6,0.5,resuelto,18,491,1329,0,3,293,492,784,31.0859375,15.625,13.846500020008534
1,602,3,astar,H6,0.5,resuelto,20,854,2311,0,0,512,855,1366,31.15625,31.25,27.381799998693168
1,353,3,astar,H6,0.5,resuelto,23,3814,10247,0,3,2155,3815,5969,31.70703125,109.375,116.42350000329316
1,535,3,astar,H6,0.5,resuelto,20,895,2418,0,0,548,896,1443,31.28515625,15.625,22.03750002081506
1,845,3,astar,H6,0.5,resuelto,23,3392,9103,0,4,1911,3393,5303,31.42578125,109.375,99.26229997654445
1,1,3,astar,H6,0.5,resuelto,22,2189,5885,0,2,1280,2190,3469,31.42578125,62.5,62.04849999630824
1,725,3,astar,H6,0.5,resuelto,20,806,2176,0,3,487,807,1293,31.42578125,31.25,29.520399984903634
1,996,3,astar,H6,0.5,resuelto,22,1701,4619,0,0,1026,1702,2726,31.42578125,31.25,39.79870001785457
1,361,3,astar,H6,0.5,resuelto,14,79,220,0,0,60,80,139,31.42578125,0.0,2.182099997298792
1,417,3,astar,H6,0.5,resuelto,20,816,2204,0,3,498,817,1314,31.42578125,15.625,18.886599980760366
1,386,3,astar,H6,0.5,resuelto,22,2000,5398,0,2,1189,2001,3189,31.42578125,46.875,52.605000004405156
1,401,3,astar,H6,0.5,resuelto,9,12,32,0,0,10,13,22,31.42578125,0.0,0.4143000114709139
1,850,3,astar,H6,0.5,resuelto,21,1319,3511,0,0,742,1320,2061,31.42578125,31.25,33.58469999511726
1,357,3,astar,H6,0.5,resuelto,21,588,1574,0,0,350,589,938,31.42578125,31.25,21.0981999989599
1,584,3,astar,H6,0.5,resuelto,13,62,167,0,0,44,63,106,31.42578125,0.0,2.3800000199116766
1,407,3,astar,H6,0.5,resuelto,19,661,1782,0,2,392,662,1053,31.42578125,15.625,17.825500020990148
1,758,3,astar,H6,0.5,resuelto,24,4498,12060,0,5,2439,4499,6936,31.70703125,125.0,124.78690000716597
1,303,3,astar,H6,0.5,resuelto,28,17765,47450,0,14,8508,17766,26270,32.8671875,546.875,595.8414000051562
1,968,3,astar,H6,0.5,resuelto,22,2733,7365,0,2,1575,2734,4308,31.42578125,78.125,83.40100001078099
1,311,3,astar,H6,0.5,resuelto,19,735,1979,0,2,452,736,1187,31.42578125,31.25,22.08490000339225
1,967,3,astar,H6,0.5,resuelto,22,1929,5210,0,4,1147,1930,3076,31.42578125,62.5,56.50239999522455
1,406,3,astar,H6,0.5,resuelto,18,473,1269,0,0,288,474,761,31.42578125,0.0,14.827600010903552
1,935,3,astar,H6,0.5,resuelto,15,96,262,0,0,68,97,164,31.42578125,0.0,3.57359999907203
1,799,3,astar,H6,0.5,resuelto,24,3326,8874,0,0,1879,3327,5205,31.4296875,109.375,109.34630001429468
1,699,3,astar,H6,0.5,resuelto,18,410,1102,0,0,251,411,661,31.4296875,15.625,11.1728000047151
1,875,3,astar,H6,0.5,resuelto,24,2983,7985,0,2,1660,2984,4643,31.4296875,62.5,88.09340000152588
1,865,3,astar,H6,0.5,resuelto,21,882,2363,0,0,512,883,1394,31.43359375,31.25,22.026399994501844
1,320,3,astar,H6,0.5,resuelto,18,371,991,0,0,221,372,592,31.43359375,15.625,12.761400023009628
1,592,3,astar,H6,0.5,resuelto,24,4041,10877,0,6,2285,4042,6326,31.734375,125.0,130.4171999800019
1,687,3,astar,H6,0.5,resuelto,23,3358,9031,0,2,1905,3359,5263,31.45703125,109.375,99.20110000530258
1,367,3,astar,H6,0.5,resuelto,8,9,25,0,0,9,10,18,31.45703125,0.0,0.5963000003248453
1,555,3,astar,H6,0.5,resuelto,21,1653,4469,0,0,1002,1654,2655,31.45703125,46.875,57.05999999190681
1,203,3,astar,H6,0.5,resuelto,20,763,2054,0,2,463,764,1226,31.45703125,31.25,21.42559998901561
1,558,3,astar,H6,0.5,resuelto,22,1616,4325,0,0,943,1617,2559,31.45703125,31.25,36.69619999709539
1,761,3,astar,H6,0.5,resuelto,17,356,961,0,0,218,357,574,31.45703125,15.625,11.973599990596995
1,870,3,astar,H6,0.5,resuelto,26,12770,34309,0,24,6194,12771,18964,32.8203125,375.0,373.3965999854263
1,227,3,astar,H6,0.5,resuelto,27,17405,46637,0,45,8209,17406,25614,32.875,515.625,506.22589999693446
1,95,3,astar,H6,0.5,resuelto,25,6547,17565,0,2,3484,6548,10031,32.21875,187.5,191.7587999778334
1,721,3,astar,H6,0.5,resuelto,14,90,240,0,0,60,91,150,31.03125,15.625,1.6873999848030508
1,372,3,astar,H6,0.5,resuelto,20,675,1818,0,0,412,676,1087,31.09765625,15.625,14.129500021226704
1,776,3,astar,H6,0.5,resuelto,20,1567,4247,0,0,950,1568,2516,31.29296875,31.25,30.419799993978813
1,664,3,astar,H6,0.5,resuelto,29,36635,97910,0,94,14018,36636,50653,39.2265625,765.625,838.0397000000812
1,267,3,astar,H6,0.5,resuelto,21,817,2175,0,0,468,818,1285,34.65625,15.625,15.46049999888055
1,733,3,astar,H6,0.5,resuelto,24,2969,7923,0,0,1631,2970,4600,35.0,46.875,61.65849999524653
1,100,3,astar,H6,0.5,resuelto,17,265,713,0,0,167,266,432,35.0,15.625,5.112400016514584
1,567,3,astar,H6,0.5,resuelto,22,2109,5636,0,4,1180,2110,3289,35.03515625,31.25,41.55890000401996
1,301,3,astar,H6,0.5,resuelto,21,1349,3619,0,1,793,1350,2142,35.03515625,31.25,27.700500009814277
1,530,3,astar,H6,0.5,resuelto,19,491,1324,0,0,300,492,791,35.03515625,15.625,9.466199990129098
1,192,3,astar,H6,0.5,resuelto,26,8980,24048,0,7,4614,8981,13594,36.2421875,187.5,186.69699999736622
1,49,3,astar,H6,0.5,resuelto,24,4033,10831,0,3,2243,4034,6276,35.28125,46.875,84.63470000424422
1,770,3,astar,H6,0.5,resuelto,20,914,2464,0,2,549,915,1463,34.859375,15.625,17.731500003719702
1,286,3,astar,H6,0.5,resuelto,20,830,2235,0,0,494,831,1322,34.859375,15.625,14.641599991591647
1,4,3,astar,H6,0.5,resuelto,21,1016,2735,0,4,609,1017,1624,34.859375,15.625,20.575999980792403
1,253,3,astar,H6,0.5,resuelto,24,4395,11765,0,2,2411,4396,6806,35.28125,93.75,95.05299999727868
1,658,3,astar,H6,0.5,resuelto,22,1026,2748,0,0,598,1027,1624,34.85546875,15.625,20.633500011172146
1,187,3,astar,H6,0.5,resuelto,22,2142,5738,0,1,1205,2143,3346,34.99609375,46.875,47.08089999621734
1,469,3,astar,H6,0.5,resuelto,26,9010,24179,0,7,4713,9011,13723,36.35546875,203.125,204.7796999977436
1,757,3,astar,H6,0.5,resuelto,17,258,698,0,0,167,259,425,34.58984375,0.0,6.43320000381209
1,752,3,astar,H6,0.5,resuelto,25,7152,19132,0,12,3767,7153,10919,35.78125,156.25,159.56650002044626
1,900,3,astar,H6,0.5,resuelto,20,878,2364,0,0,525,879,1403,34.73046875,15.625,20.535500021651387
1,744,3,astar,H6,0.5,resuelto,20,965,2628,0,1,589,966,1554,34.73046875,31.25,25.229599996237084
1,954,3,astar,H6,0.5,resuelto,23,3892,10476,0,5,2195,3893,6087,35.28125,78.125,114.83229999430478
1,465,3,astar,H6,0.5,resuelto,21,1914,5153,0,3,1113,1915,3026,35.0,46.875,43.91790000954643
1,477,3,astar,H6,0.5,resuelto,28,19737,52757,0,31,9246,19738,28983,37.9375,437.5,441.44940000842325
1,888,3,astar,H6,0.5,resuelto,23,2554,6817,0,0,1420,2555,3974,34.99609375,62.5,60.560000012628734
1,513,3,astar,H6,0.5,resuelto,20,781,2096,0,0,454,782,1235,34.99609375,15.625,16.701700020348653
1,627,3,astar,H6,0.5,resuelto,23,3207,8581,0,1,1795,3208,5002,35.03515625,78.125,71.54910001554526
1,784,3,astar,H6,0.5,resuelto,23,4171,11249,0,5,2361,4172,6531,35.17578125,93.75,99.36779999407008
1,133,3,astar,H6,0.5,resuelto,26,6882,18398,0,3,3713,6883,10595,35.78125,156.25,159.8812000011094
1,121,3,astar,H6,0.5,resuelto,25,6312,16894,0,9,3380,6313,9692,35.78125,156.25,147.68339999136515
1,804,3,astar,H6,0.5,resuelto,24,5698,15258,0,5,3149,5699,8847,35.78125,125.0,125.73649999103509
1,568,3,astar,H6,0.5,resuelto,16,149,407,0,0,104,150,253,34.59375,15.625,3.134200000204146
1,931,3,astar,H6,0.5,resuelto,16,222,592,0,0,134,223,356,34.59375,0.0,4.4670999923255295
